"id.x","create_time.x","user_name","hashtags.x","song.x","video_length.x","n_likes.x","n_shares.x","n_comments.x","n_plays.x","n_followers.x","n_total_likes.x","n_total_vids.x","duration_category","id.y","create_time.y","hashtags.y","song.y","video_length.y","n_likes.y","n_shares.y","n_comments.y","n_plays.y","n_followers.y","n_total_likes.y","n_total_vids.y"
6877209007124204544,1601225050,"lianev","[]","LOSE CONTROL x MISSY ELLIOTT",15,32900,117,516,224300,10600000,135100000,408,"Medium",6890269583291191296,1604265935,"['halloweenlook', 'fyp']","THICC BOIII",13,14300,10,65,107500,10600000,135100000,408
6876483746334362624,1601056184,"lianev","['fyp', 'VibeWithUs', 'fashion']","Hot Girl Talk",11,65700,195,921,344800,10600000,135100000,408,"Short",6890269583291191296,1604265935,"['halloweenlook', 'fyp']","THICC BOIII",13,14300,10,65,107500,10600000,135100000,408
6.875001152879e+18,1600710981,"lianev","['SavageXAmbassador']","original sound",12,17900,82,171,151300,10600000,135100000,408,"Short",6890269583291191296,1604265935,"['halloweenlook', 'fyp']","THICC BOIII",13,14300,10,65,107500,10600000,135100000,408
6874271262181445632,1600541014,"lianev","['fashion', 'fyp']","original sound",15,55000,122,207,339200,10600000,135100000,408,"Medium",6890269583291191296,1604265935,"['halloweenlook', 'fyp']","THICC BOIII",13,14300,10,65,107500,10600000,135100000,408
6873143490784578560,1600278434,"lianev","['SavageXAmbassador']","Whole Lotta Choppas",11,18700,84,170,172900,10600000,135100000,408,"Short",6890269583291191296,1604265935,"['halloweenlook', 'fyp']","THICC BOIII",13,14300,10,65,107500,10600000,135100000,408
6868354025205566464,1599163294,"lianev","['wnwultaexclusive', 'wnwCoffeeCat', 'wnwIceCreamBee']","Bishop Briggs - River",9,34500,91,467,268100,10600000,135100000,408,"Short",6890269583291191296,1604265935,"['halloweenlook', 'fyp']","THICC BOIII",13,14300,10,65,107500,10600000,135100000,408
6866836094546216960,1598809875,"lianev","[]","WAP（feat. Megan Thee Stallion）",15,37200,262,840,358500,10600000,135100000,408,"Medium",6890269583291191296,1604265935,"['halloweenlook', 'fyp']","THICC BOIII",13,14300,10,65,107500,10600000,135100000,408
6866111749435755520,1598641224,"lianev","['drdennisgross']","original sound",14,22000,47,167,189700,10600000,135100000,408,"Short",6890269583291191296,1604265935,"['halloweenlook', 'fyp']","THICC BOIII",13,14300,10,65,107500,10600000,135100000,408
6879854011848151040,1601840873,"therock","['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30,"Long",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6873139116171709440,1600277417,"therock","['throughthework', 'underarmour', 'projectrock']","Nonstop",18,1100000,4413,12000,6200000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6.868232381892e+18,1599134978,"therock","['throughthework', 'projectrock', 'underarmour']","original sound",22,2300000,4712,13200,12800000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6859390103547105280,1597076217,"therock","['DCFanDome', 'ForTheFans', 'BlackAdam', 'DCSuitUp']","Power",14,1100000,1109,6777,7300000,29500000,160200000,30,"Short",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6851657260482038784,1595275772,"therock","['kidsdoingtitanthings🏆', 'titangames']","The Box",53,1100000,1527,4951,5400000,29500000,160200000,30,"Long",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6829267836783972352,1590062828,"therock","['ProjectRock', 'ThroughTheWork💪🔥']","ROCKSTAR",27,5100000,37100,40600,35100000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6824918631965575168,1589050200,"therock","['keepingactive']","Black Adam Transformation",34,4600000,42600,40000,28200000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6823461116220394496,1588710845,"therock","['dosdemana', 'cincodemayo']","birthday remix beat",20,779400,2226,4613,8200000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6822270110749822976,1588433542,"therock","['hbdchallenge']","The Rocks HBD Challenge",18,5600000,114400,117000,39500000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6821950578281794560,1588359145,"therock","['therock', 'yourewelcome', 'moana']","original sound",23,7500000,90500,36900,37900000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6819366264062872576,1587757437,"therock","['yourewelcome', 'moana', 'happyathome']","You're Welcome (From ""Moana"") - Karaoke Version",32,12000000,151900,65900,55400000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6818316025491246080,1587512910,"therock","['quarantinelife', 'throwback']","Savage",11,5000000,46300,26600,51300000,29500000,160200000,30,"Short",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6813396719523449856,1586367547,"therock","['happyathome', 'quarantinelife']","original sound",18,1600000,4365,10000,14900000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6806848572487732224,1584842935,"therock","[]","Moon (And It Went Like)",25,8500000,57700,38400,38000000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6806329525497057280,1584722085,"therock","['RockReacts']","Sunday Best",57,1900000,6125,14700,11700000,29500000,160200000,30,"Long",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6802587850870164480,1583850912,"therock","[]","original sound",15,7600000,34500,16400,60600000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6798999506009508864,1583015438,"therock","['THROUGHTHEWORK']","BOP",23,1800000,4081,5027,13300000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6797546542082427904,1582677140,"therock","['morph']","unexpected me",9,8700000,89100,39100,44000000,29500000,160200000,30,"Short",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6788604709960780800,1580595206,"therock","['WWNow', 'Athleticon', 'Oprahs2020VisionTour']","original sound",29,1200000,1969,3634,10400000,29500000,160200000,30,"Medium",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6774802384330737664,1577381602,"therock","['jumanji']","original sound",55,1400000,6606,131700,11900000,29500000,160200000,30,"Long",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6772309129626161152,1576801097,"therock","['badsanta']","All I Want for Christmas is YOU",10,21100000,440700,81100,219700000,29500000,160200000,30,"Short",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6770076621194940416,1576281300,"therock","[]","Inside Their Head",13,10500000,147100,42800,67500000,29500000,160200000,30,"Short",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6768158408110623744,1575834681,"therock","['bestfriend']","bestfriendscheck",12,22400000,412200,157000,168600000,29500000,160200000,30,"Short",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6765558387221547008,1575229316,"therock","['JumanjiChallenge']","original sound",46,1400000,3554,5762,15700000,29500000,160200000,30,"Long",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6764806369305561088,1575054223,"therock","['JumanjiChallenge']","Jumanji: The Next Level – The Challenge",11,3200000,10100,11700,23700000,29500000,160200000,30,"Short",6879854011848151040,1601840873,"['yourfatherisverystrong⚡️🚀']","original sound",46,1900000,10900,15200,7200000,29500000,160200000,30
6892444134863327232,1604772206,"dina","[]","North Memphis",15,213300,194,2035,1200000,16800000,588800000,1050,"Medium",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6892417188708322304,1604765932,"dina","[]","Adderall (Corvette Corvette)",9,70700,33,578,391100,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6892325988525527040,1604744698,"dina","[]","original sound",9,111100,93,892,644600,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6892325210826050560,1604744517,"dina","[]","Пук",8,185000,301,22400,1300000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6892314855731185664,1604742106,"dina","[]","Папик",9,82500,42,573,484000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6892038197937802240,1604677691,"dina","[]","Я ищу тебя",14,125700,160,1265,693500,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891979141910939648,1604663941,"dina","[]","BOO By Championxiii among us UNRELEASED",8,127000,155,692,636900,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891677128216023040,1604593623,"dina","[]","оригинальный звук",9,416600,343,2762,2000000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891572826776652800,1604569340,"dina","[]","Я ищу тебя",52,154100,600,1301,804000,16800000,588800000,1050,"Long",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891324032281546752,1604511412,"dina","[]","Play Date slowed",15,494300,293,3045,2800000,16800000,588800000,1050,"Medium",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891318731021061120,1604510178,"dina","[]","Я ищу тебя",15,153100,128,1096,890400,16800000,588800000,1050,"Medium",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891302718942530560,1604506449,"dina","[]","Пук",9,190900,400,3102,1200000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891300742909528064,1604505990,"dina","['дуэт']","Я ищу тебя",15,253200,178,1345,1300000,16800000,588800000,1050,"Medium",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891248651620879360,1604493861,"dina","[]","Я ищу тебя",52,144200,190,1161,758100,16800000,588800000,1050,"Long",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6891211385397595136,1604485185,"dina","[]","sofia by clairo. slowed.",8,87200,257,1175,519400,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890963910975899648,1604427565,"dina","['дуэт']","Я ищу тебя",20,356800,187,1435,2500000,16800000,588800000,1050,"Medium",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890941955518237696,1604422453,"dina","[]","Я ищу тебя",11,230700,265,3259,1300000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890929638915247104,1604419585,"dina","[]","Тлеет",10,177300,493,1585,1200000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890914709361396736,1604416109,"dina","[]","Я ищу тебя",54,346200,681,1992,1800000,16800000,588800000,1050,"Long",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890909472277942272,1604414890,"dina","[]","Я ищу тебя",13,134600,396,1357,833100,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890898241995459584,1604412275,"dina","[]","Я ищу тебя",42,156000,263,832,833800,16800000,588800000,1050,"Long",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890574854425283584,1604336980,"dina","[]","sofia by clario",11,178800,260,2374,1100000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890568293682368512,1604335453,"dina","[]","20min by Iil Uzi Vert",10,316500,217,1164,1600000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890543226168692736,1604329616,"dina","[]","sofia by clario",11,281800,148,1415,2200000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6890466674688985088,1604311793,"dina","[]","Я ищу тебя",14,191000,507,2385,1300000,16800000,588800000,1050,"Short",6892444134863327232,1604772206,"[]","North Memphis",15,207300,182,2012,1200000,16800000,588800000,1050
6892204643804252160,1604716473,"dixiedamelio","['duet']","original sound",9,2600000,9493,47700,11900000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6892085961056931840,1604688856,"dixiedamelio","['hcopartner']","Do You Feel That?",12,1300000,3072,13600,8100000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6892071181843828736,1604685417,"dixiedamelio","[]","put a finger down unpopular food opinions",57,2900000,6244,19300,13800000,42800000,1.4e+09,419,"Long",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6890202898697916416,1604250419,"dixiedamelio","[]","original sound",15,3200000,2955,18700,16100000,42800000,1.4e+09,419,"Medium",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6889074630313774080,1603987739,"dixiedamelio","[]","original sound",15,2000000,1841,15300,13800000,42800000,1.4e+09,419,"Medium",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6888803887147419648,1603924665,"dixiedamelio","[]","Whole Lotta Choppas",11,2800000,11000,20800,17600000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6888441094002984960,1603840204,"dixiedamelio","['duet']","Naughty List (with Dixie D'Amelio)",22,3400000,61100,86100,20300000,42800000,1.4e+09,419,"Medium",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6888065568491016192,1603752775,"dixiedamelio","['quiktok', 'franchisechallenge']","FRANCHISE",15,3100000,19900,20200,17000000,42800000,1.4e+09,419,"Medium",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6887651824963308544,1603656444,"dixiedamelio","[]","JOEMAMA",5,4000000,10500,31100,22200000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6887593652403687424,1603642909,"dixiedamelio","[]","original sound",14,3800000,5598,19300,20600000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6886583711106632704,1603407757,"dixiedamelio","['quiktok', 'franchisechallenge']","FRANCHISE",15,3500000,23800,37000,21700000,42800000,1.4e+09,419,"Medium",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6886546314205595648,1603399055,"dixiedamelio","[]","How to Talk",15,3000000,23600,42500,18200000,42800000,1.4e+09,419,"Medium",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6886474955198909440,1603382459,"dixiedamelio","[]","original sound",14,2400000,2909,13600,16400000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6886127737690491904,1603301612,"dixiedamelio","[]","JOEMAMA",5,4300000,15100,40900,24600000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6886105360566929408,1603296398,"dixiedamelio","[]","original sound",15,7900000,22200,43000,39000000,42800000,1.4e+09,419,"Medium",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6885460879702249472,1603146334,"dixiedamelio","[]","Space Cadet - Metro Boomin",10,7700000,90200,241000,38300000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6884414903495544832,1602902791,"dixiedamelio","[]","original sound",12,5000000,53700,90800,27000000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6884323381810908160,1602881479,"dixiedamelio","['morphe2xcharlidixie', 'morphe2foryou', 'morphe2']","Be Happy (Remix)",13,6900000,11400,29600,31500000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6884300801548849152,1602876231,"dixiedamelio","[]","Topanga",14,1800000,8735,11100,12800000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6881838056408680448,1602302826,"dixiedamelio","[]","original sound",9,8000000,69500,84400,39100000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6881804270656604160,1602294947,"dixiedamelio","[]","Be Happy",12,10200000,31700,98900,52500000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6881775558863227904,1602288263,"dixiedamelio","['duet']","chanel",15,5700000,4690,22800,32800000,42800000,1.4e+09,419,"Medium",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6881663719793790976,1602262233,"dixiedamelio","[]","original sound",11,5200000,9029,44300,28800000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6880938977982024704,1602093493,"dixiedamelio","[]","suono originale",8,7300000,19400,41200,37300000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6879805034192801792,1601829473,"dixiedamelio","[]","original sound",12,4200000,6861,22800,25100000,42800000,1.4e+09,419,"Short",6892204643804252160,1604716473,"['duet']","original sound",9,2500000,9253,46500,11600000,42800000,1.4e+09,419
6.891833033222e+18,1604629956,"lilhuddy","[]","original sound",10,872000,2553,7634,4100000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6890703236731341824,1604366899,"lilhuddy","[]","i got u all figured out slowed",14,845900,5565,11500,3600000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6890396386508951552,1604295498,"lilhuddy","['fyp']","Adderall (Corvette Corvette)",15,630000,5395,10200,3400000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6890307531382508544,1604274771,"lilhuddy","[]","Billie Jean	",15,1600000,10400,22400,7300000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6889961056949570560,1604194099,"lilhuddy","[]","Papi Chulo",13,2500000,30100,51900,10200000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6889519785290289152,1604091362,"lilhuddy","[]","Drip Like ME",15,5200000,25800,61200,25400000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6889490946556267520,1604084655,"lilhuddy","[]","Brace Yourself",15,2900000,10300,20600,12900000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6888850206410968064,1603935460,"lilhuddy","['CaniacAmbassador', 'raisingcanes']","original sound",24,1300000,2860,7830,6100000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6888091227577732096,1603758744,"lilhuddy","[]","Said Sum - Remix",14,1900000,12900,20400,9200000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6887705012793839616,1603668826,"lilhuddy","[]","original sound",9,3000000,11700,26000,12900000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6887254928541240320,1603564045,"lilhuddy","[]","original sound",40,623400,1817,5350,3700000,26800000,1.5e+09,4129,"Long",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6886991829045088256,1603502777,"lilhuddy","[]","original sound",9,2700000,35400,55200,12300000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6885506132698304512,1603156860,"lilhuddy","[]","pretty boy swag",10,1200000,11800,23200,7100000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6883641321634991104,1602722674,"lilhuddy","[]","FOLLOW MURDA10K ON INSTAGRAM",11,798200,14900,14200,6000000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6883553476476030976,1602702235,"lilhuddy","[]","Garage Room Freestyle (Reel It In)",17,8000000,92900,146400,42100000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6882862717661745152,1602541395,"lilhuddy","[]","Girlfriend",14,1100000,7859,10500,7200000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6881805955894382592,1602295337,"lilhuddy","[]","DRUGS",15,1800000,41400,55300,10600000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6881745965271813120,1602281379,"lilhuddy","[]","original sound",24,1100000,7558,21900,7000000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6880640426911584256,1602023976,"lilhuddy","[]","sofia by clairo",15,875100,9587,16600,5900000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6879560238698105856,1601772467,"lilhuddy","[]","original sound",10,1900000,20400,31700,10400000,26800000,1.5e+09,4129,"Short",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6879543061488208896,1601768473,"lilhuddy","[]","Floor 555",15,1500000,4589,24300,8700000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6879164894940270592,1601680422,"lilhuddy","[]","Papi Chulo",15,833100,10500,11800,5700000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6879102368286247936,1601665868,"lilhuddy","[]","What You Know Bout Love",15,2200000,12800,20900,10700000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6878800595105352704,1601595604,"lilhuddy","[]","May I",15,1300000,11000,22400,7100000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6878400669892561920,1601502489,"lilhuddy","[]","Daisy (I’m Crazy But You Like That)",15,937000,7970,21000,5400000,26800000,1.5e+09,4129,"Medium",6.891833033222e+18,1604629956,"[]","original sound",10,867400,2535,7569,4100000,26800000,1.5e+09,4129
6892163596722211840,1604706890,"ralf","[]","sonido original",15,141600,181,1445,359200,12700000,452400000,1794,"Medium",6892163596722211840,1604706890,"[]","sonido original",15,139500,177,1428,352700,12700000,452400000,1794
6892124988300626944,1604697905,"ralf","[]","Si me sigues y das like pronto tendrás novix",13,155000,288,1427,421200,12700000,452400000,1794,"Short",6892163596722211840,1604706890,"[]","sonido original",15,139500,177,1428,352700,12700000,452400000,1794
6891833386516664320,1604630013,"ralf","[]","Dakiti",25,337900,1035,1792,1100000,12700000,452400000,1794,"Medium",6892163596722211840,1604706890,"[]","sonido original",15,139500,177,1428,352700,12700000,452400000,1794
6891438338499301376,1604538028,"ralf","['ShaveNovemberChallenge', 'Gillette', 'AD']","Gillete Shave November",15,236500,128,1558,788100,12700000,452400000,1794,"Medium",6892163596722211840,1604706890,"[]","sonido original",15,139500,177,1428,352700,12700000,452400000,1794
6891421927328468992,1604534207,"ralf","[]","Kok.jota TBT Rauw",11,654600,1186,4997,2200000,12700000,452400000,1794,"Short",6892163596722211840,1604706890,"[]","sonido original",15,139500,177,1428,352700,12700000,452400000,1794
6890331207448529920,1604280253,"ralf","[]","sonido original",13,224500,341,1594,725800,12700000,452400000,1794,"Short",6892163596722211840,1604706890,"[]","sonido original",15,139500,177,1428,352700,12700000,452400000,1794
6890308195194096640,1604274895,"ralf","[]","original sound",15,339100,536,1987,1100000,12700000,452400000,1794,"Medium",6892163596722211840,1604706890,"[]","sonido original",15,139500,177,1428,352700,12700000,452400000,1794
